98.931033,97.914404,99.171528,98.401085,97.656081,101.556939,100.356973,101.033979,102.015459,100.079073,100.940764,101.076678,99.582173,97.472601,96.172913,97.517582,98.518914,100.501993,99.719627,101.249038,101.844281,103.154357,98.25914,99.419851,100.922833,100.379503,100.704227,98.106584,95.531674,95.583678,94.597936,93.10371,94.56464,93.524442,98.155193,100.07758,99.418859,98.441436,100.595585,100.38905
100.039228,104.140446,105.760851,109.217585,106.963375,107.074471,112.405085,114.714079,113.282206,114.061334,114.341818,111.73225,111.309124,112.401697,114.045503,111.488309,111.409377,112.92289,113.07551,112.04213,115.609309,116.750671,115.161424,115.919999,120.492117,121.595763,120.912643,123.724259,124.940899,122.963727,119.969975,123.522859,123.268316,125.458736,121.244579,122.66346,122.242877,122.263536,123.282757,124.870311
100.425158,104.538522,103.393619,103.388002,106.636942,103.952907,102.272341,102.30384,102.130007,101.716707,100.67212,101.167088,103.537735,106.553904,107.544116,108.850807,104.39965,106.385561,108.824601,110.345399,112.362935,113.719649,115.704475,116.344506,116.562348,114.790692,114.955668,115.16088,117.057657,118.666912,117.424698,118.188668,115.601043,114.884918,115.673754,117.873157,118.907642,117.753496,117.639314,120.285176
102.071598,102.287789,101.784706,101.700518,100.474665,100.94199,101.787359,103.551484,102.362269,100.004868,100.409014,97.906224,99.046741,99.827347,98.385743,99.56589,96.230915,94.649367,95.389257,91.996519,94.094033,93.253945,91.473259,91.512797,89.358189,92.869695,92.213157,93.080199,91.759602,92.42343,95.256193,97.348566,99.016493,100.538788,101.182226,98.46306,97.375965,96.757425,96.804642,98.069799
97.463498,99.364079,99.005334,99.037279,99.705228,98.12908,96.143656,97.546809,96.349726,96.289966,96.0348,94.189819,90.797387,90.200594,91.188956,90.081424,90.508481,89.909722,92.143864,92.472186,89.431687,90.873673,90.103083,90.380414,91.60763,91.033358,94.079838,94.627905,93.393857,93.600314,93.821948,97.851716,96.752416,99.493387,98.817899,98.814158,98.780444,96.83757,96.050227,94.821836
98.424093,102.385371,104.52155,106.306325,108.994984,109.684445,110.883746,109.777518,111.286809,112.206442,110.84076,111.459646,114.941307,115.775833,114.19357,114.420806,113.652628,117.30058,118.409939,117.746054,117.752776,117.299886,117.872506,117.550338,117.086289,117.278978,116.039203,117.229004,119.182675,120.04815,119.217271,117.118554,119.026616,119.687721,124.705932,123.046306,123.285072,119.3031,115.039381,118.101226
102.478194,102.66531,101.664286,102.250684,103.150973,103.338225,102.469423,102.131483,103.763915,104.844922,102.137988,101.105237,102.165868,100.097154,102.655532,103.064747,105.244668,103.454152,104.683077,105.360267,102.029773,103.536386,101.900912,99.141103,99.466578,99.597926,99.222124,95.739169,100.392878,101.138156,100.057859,103.58344,100.876372,99.750461,102.162991,102.82473,104.37401,101.308913,103.047052,102.136553
99.503455,99.397092,98.125889,97.328087,99.627078,99.339141,98.879488,97.397989,98.444059,97.515736,98.423785,99.193546,102.852381,105.184503,108.303329,108.364713,106.085564,105.833135,102.597912,103.208597,103.121334,104.876836,107.310126,106.608853,107.445774,106.807913,110.492015,115.261931,115.570941,114.4679,110.054613,113.94157,111.890275,112.824067,111.299522,109.221393,107.529957,105.721323,102.763736,103.398732
100.344624,100.192535,100.258272,102.326959,99.214953,96.358924,93.681293,91.160129,88.848001,89.160714,88.940865,87.999881,88.522695,86.994869,86.278868,85.139186,86.684468,88.635462,88.841922,88.926444,88.0774,89.504954,87.095119,88.980627,89.406386,86.990081,89.425417,87.353748,85.842612,86.581965,86.050669,85.626588,84.877374,82.889129,82.141675,79.758405,80.218219,79.39597,78.521684,80.382045
97.027669,97.357542,99.290496,102.158423,101.460595,102.257816,101.707034,100.537992,98.15656,97.368036,96.664136,94.962289,94.580246,95.868897,95.36124,96.199661,96.448208,95.171026,96.728568,92.634047,93.159371,92.483071,94.603742,95.311118,95.49657,95.463192,95.025336,96.529729,94.945445,95.055291,94.404323,93.976667,93.792828,94.320659,92.431749,92.438863,91.702872,93.940035,94.715187,97.256818
100.632447,99.838695,101.351475,101.416422,104.591286,103.13281,103.634503,103.263656,101.158922,104.442897,106.568852,106.408562,107.5836,107.386449,111.746149,106.299542,107.446027,104.313603,104.565851,103.272097,105.582502,104.292675,106.708735,108.213366,108.209693,105.810279,107.20102,106.069811,108.217999,105.835675,107.038504,107.97837,106.945199,106.3071,107.599471,110.354846,111.419147,112.29008,109.29968,110.169955
98.447232,98.231091,98.354462,98.254198,98.352638,98.309834,96.561858,99.670198,99.594545,102.342686,100.103283,100.425754,104.023662,103.017062,102.65975,103.120198,103.232012,101.512592,101.09641,101.171905,99.40851,95.421192,93.297179,92.311604,91.349238,93.802473,96.996113,97.720442,97.124421,95.096311,93.759668,97.171634,99.067427,99.130156,98.375665,97.882475,99.361722,100.338208,101.495354,100.471412
99.67962,102.030883,100.512154,98.585168,97.888018,97.4713,100.227116,98.738998,98.204442,99.233989,99.822749,97.886605,96.215908,94.045462,91.138714,89.463928,87.576363,86.081347,86.322626,89.517527,89.657639,91.220018,92.808048,90.749245,89.214509,87.546123,86.97411,85.263595,88.218768,87.790278,87.764812,87.311547,87.492489,87.694206,88.194064,89.150361,88.954486,89.442348,91.174497,92.894717
102.331041,101.962862,104.221579,101.958585,103.155846,105.69426,106.270224,106.715011,104.510625,106.120957,101.802167,98.884831,99.974023,96.956336,96.07285,94.433921,92.121312,95.213969,93.384107,90.717714,90.948374,89.213727,89.338642,90.659704,92.991141,96.297109,100.297243,101.278904,100.409583,96.520483,95.853156,95.763064,95.950458,94.511647,95.005337,94.418416,95.123648,94.903225,93.99189,93.337251
97.540882,95.827926,97.233091,98.741582,99.531476,99.118098,99.87597,98.920749,96.507364,96.939618,99.217245,96.381468,98.955302,98.91558,97.401671,97.321013,96.272578,98.123443,100.759253,98.984532,96.106852,96.800978,99.323577,97.673431,97.246255,98.023603,98.599724,95.921804,95.203965,95.791206,99.025715,97.196039,97.240013,95.369017,95.832535,98.244502,97.063119,96.153418,98.445887,98.482944
99.402081,99.703368,99.060651,99.169589,98.41072,96.411928,97.954951,96.954458,97.702577,102.23646,102.498449,101.95975,100.902921,102.292124,100.966318,97.307396,97.428688,100.186065,101.428288,103.886224,103.288256,107.011182,106.15237,106.555943,106.751048,107.546898,110.058279,111.679521,111.391755,108.185812,111.888137,112.939832,112.934975,117.677114,114.105003,107.527178,106.63694,104.822875,105.855802,104.710877
99.257426,104.109767,103.483839,102.863524,102.556779,103.759317,102.008792,103.828811,103.956488,105.134961,105.886431,105.376071,107.319258,105.511971,103.900788,102.434698,101.730598,100.516399,98.47533,97.827585,96.890468,97.590248,96.151545,94.491079,91.981339,91.589653,91.776032,91.809776,90.313013,92.980135,93.409754,93.29025,94.844729,95.060392,96.392897,93.536834,95.015362,96.203868,94.737406,96.575546
99.246285,100.021237,101.596413,99.259283,97.084045,97.294055,100.761029,102.472049,101.96665,101.51058,98.484099,100.101023,100.983291,100.265358,99.250681,100.270642,101.345765,100.372955,100.830487,101.184999,99.942924,98.386977,96.30481,96.417505,94.775948,97.104483,97.276073,98.112885,98.110628,96.887669,94.645754,94.168323,93.866587,93.820272,94.68491,95.769337,96.737363,97.82875,98.855747,97.96363
101.320599,101.850933,103.615925,99.808762,101.199824,101.651796,101.582632,98.73699,99.108337,100.566945,100.738528,100.128978,97.925315,95.222494,96.737669,97.411152,97.53319,97.903953,99.164459,99.806048,96.613765,99.042937,96.4752,95.216343,95.695288,93.808828,93.457857,93.105372,93.770106,94.044888,94.478381,95.776881,93.30725,94.912803,93.537942,92.100718,92.059038,93.113264,94.718782,95.793763
99.72808,97.33633,95.988098,93.799374,94.181636,93.602761,94.661688,96.87361,94.992672,97.348987,94.961614,93.56999,95.075045,95.365319,94.45798,94.688705,93.937967,94.586939,95.401648,97.167868,96.551991,95.403516,94.545639,95.367575,90.447544,93.454732,94.242228,92.497865,91.558748,89.428504,90.111789,91.134395,93.075985,92.531467,92.538463,93.971292,93.190283,92.369642,93.244429,94.47723
100.567667,102.954631,101.060605,100.928307,101.638856,103.958971,102.352368,100.937617,101.003,104.391118,102.30897,102.151907,98.32057,99.658932,102.722653,101.291386,98.636094,101.1284,100.132278,99.085041,99.501325,95.608969,95.522866,91.426401,92.822874,90.788529,87.832368,88.559851,91.027414,90.566602,90.565197,91.088455,92.409969,88.445563,88.446381,88.249331,86.182941,86.561755,84.722914,86.109227
96.067636,98.340091,101.507093,99.764784,100.835088,100.467728,101.166448,103.085832,103.016244,102.450789,102.957013,104.279122,103.751418,109.540407,112.65073,110.855559,112.856574,115.757823,117.998713,121.749417,122.063994,120.584089,121.497902,119.680422,119.660654,120.53737,123.074633,122.478589,123.65695,120.577127,122.056514,125.78614,129.335365,128.809376,128.871916,131.773618,130.091764,132.534147,135.304695,139.894149
96.568576,97.613702,94.400204,92.538834,91.512138,91.259594,92.910932,94.575371,97.174657,97.119872,97.920967,98.101559,101.305022,100.834584,103.303979,102.198583,101.950675,102.416927,103.709214,104.624905,105.243657,102.964578,104.577685,105.907816,109.010684,109.280879,110.600662,109.378484,107.883252,106.881321,107.443253,107.141943,108.254489,108.271831,109.206512,111.509218,111.766818,111.538001,112.23251,110.075104
99.858952,100.006606,99.318201,95.863875,94.969224,95.931015,93.059894,94.928312,92.398566,90.314576,87.614464,87.790031,87.245424,87.403599,88.822029,88.017705,90.645028,90.658975,87.595109,88.642962,87.855989,86.784896,84.280459,85.791825,82.560062,81.640142,85.796963,86.417779,87.27589,86.107823,86.495497,88.39251,87.842351,87.608414,86.440826,90.097992,87.495547,86.782614,84.509285,86.383527
102.702232,101.645779,103.575391,105.235907,105.736319,108.357142,108.872215,110.635486,113.051378,115.023161,112.941439,109.887534,112.733269,112.862812,111.981153,113.492437,110.024505,111.368045,110.933303,113.414059,116.421379,115.381119,118.14516,118.496947,118.795944,121.32773,118.75058,119.354053,116.944829,117.093745,121.237013,121.940541,124.552897,129.0014,126.368395,123.544669,126.130607,124.639139,127.13356,126.379025
97.270611,97.768102,97.095293,98.081919,97.043113,101.152636,102.608951,102.135057,103.487825,105.51009,107.326642,106.958011,109.685317,109.011451,105.42956,107.486602,106.85419,107.409039,106.750058,102.889454,102.677599,101.285647,97.953271,101.108218,100.852623,104.147964,104.880947,105.657033,107.043988,104.424731,106.016683,103.345138,102.247125,103.780512,105.646359,103.929958,107.443919,111.095892,110.624751,112.378706
100.713458,99.230967,99.385888,101.465205,100.625575,103.127844,102.420159,102.228586,102.919699,103.808355,105.043676,107.617048,102.50821,102.386706,101.181819,101.074125,100.281495,101.244858,102.771687,104.252624,104.920201,103.705474,102.115112,100.402137,103.596801,105.578262,103.104815,101.588673,103.299979,103.790331,103.377843,104.760054,104.121756,100.764874,101.670168,102.128653,100.799634,99.67157,101.377033,101.948668
100.486817,100.962048,98.691512,97.374945,97.250517,97.920824,95.663991,98.368821,95.628994,95.299269,96.416619,95.365405,96.705786,99.613198,99.335183,101.377394,102.976304,102.993278,102.521453,103.085312,100.891546,101.435532,103.90835,105.02151,106.956292,106.35796,104.805322,102.898985,104.307822,106.791284,107.082406,105.577197,104.56845,106.657125,106.365336,104.939947,108.268396,106.537177,103.54436,104.844838
103.360711,105.556191,107.152162,108.924821,111.092814,112.638929,110.374573,110.437557,113.12716,118.366227,120.908189,117.290308,119.453031,118.179113,117.945972,115.256538,112.522598,110.604396,110.821311,111.003946,108.486771,108.307478,106.528006,107.596566,106.58796,107.86555,108.141721,107.27431,109.913758,108.96737,108.148284,108.295808,104.978839,104.890393,105.037331,108.164652,109.143836,112.552672,112.692551,109.210943
100.482255,101.603935,99.533449,99.888798,102.581276,99.869041,98.797656,96.754185,94.6859,89.156407,87.228433,86.160266,85.623221,89.243143,89.972447,88.039493,87.087507,87.27649,88.526259,85.207971,85.301822,85.613611,85.839122,83.208778,84.63654,88.384715,86.878095,87.567868,86.466516,85.816718,87.42083,88.192214,88.291734,88.711443,86.960945,86.929727,83.87386,84.105106,85.117232,84.388721
103.60681,102.226373,102.612963,106.255349,109.758149,110.005227,111.000936,110.255358,110.327099,109.350562,111.297245,112.061952,111.67958,107.462098,105.00576,106.593063,104.76606,104.871996,105.448557,106.821707,105.004624,104.00044,107.716229,108.267522,108.458491,108.072473,108.188881,107.349079,103.147645,101.823769,99.824766,99.663229,97.88721,98.811731,101.32403,103.243951,106.592161,104.682602,103.198198,102.315304
98.844033,100.335984,100.547574,98.776542,100.299031,99.249133,98.324864,98.956557,99.393885,100.263392,103.987603,103.786893,101.817752,99.812642,103.057621,107.67615,109.870176,112.390432,112.516395,109.342847,108.177815,109.232257,111.153174,110.988671,108.149774,111.150137,109.938069,110.646209,113.291785,113.196229,114.744216,113.043902,111.764399,113.053015,115.576451,114.951899,112.490113,114.157774,114.175033,113.950258
99.869957,99.749916,99.579087,98.229136,101.689282,104.640043,104.380946,103.21998,102.009213,99.728859,100.295967,104.400465,103.461665,100.59317,100.630328,100.050901,102.035846,102.728142,103.062578,101.765854,105.682683,104.765298,103.805682,102.391722,102.731683,106.527306,104.252374,105.951792,106.630924,107.519815,104.521103,103.938657,102.116759,98.816924,98.379845,97.583569,97.606967,97.361626,97.893569,95.964381
