97.317579,102.1008,102.31031,96.15339,102.886685,99.753515,97.563034,89.056938,101.318355,102.009278
94.29622,91.423733,85.021525,89.910842,92.117696,87.082055,89.677404,94.670553,100.116981,107.01275
91.009242,93.95191,100.400054,108.885646,115.402416,121.494581,125.973689,122.190002,125.510223,136.839215
111.435673,119.066693,132.780125,137.029552,136.580266,134.708836,139.314176,152.046144,150.152433,153.183457
103.12513,100.748046,99.590729,101.09962,99.62594,100.286538,107.679197,108.964422,107.222493,105.649491
102.532011,96.705202,93.109704,93.609553,90.740719,91.190564,85.751896,96.488593,100.990796,88.118789
103.051733,107.976613,121.824921,120.778365,116.374977,126.500963,126.312348,142.29627,144.862589,153.822034
94.558233,98.900706,102.448477,105.619473,99.632083,107.774048,112.487795,108.396873,107.536919,96.76712
110.692521,103.632074,105.951901,115.17389,120.598038,122.46352,140.513549,131.256509,138.468488,159.371093
111.449522,107.437453,101.888362,106.889075,104.086138,107.708063,101.750258,96.818662,93.171854,85.153716
104.936246,120.206159,116.860053,123.318603,123.717442,118.868431,102.312482,94.652778,100.97585,114.975075
85.129652,79.325643,77.343751,76.430458,73.02028,66.386424,68.318365,68.507056,70.563517,87.466004
86.452246,85.365416,86.330739,85.804866,90.285159,88.870026,86.632193,81.537805,75.454561,79.133662
96.16121,104.429624,110.945376,113.028864,105.218736,96.741868,88.566651,96.074106,103.508066,104.061281
107.059747,97.063841,94.530596,95.433518,96.161683,90.840165,91.762719,96.658194,93.803362,91.633332
101.858594,105.625957,109.033629,95.301082,105.692374,105.98424,118.565698,131.792118,131.873526,139.188128
106.75839,106.041389,103.277734,108.471668,117.608409,102.108209,118.220889,117.509124,120.907379,113.581564
110.036109,110.995217,109.393254,119.267838,105.759549,115.167288,123.98922,115.705604,118.027111,121.527724
99.720922,101.17353,95.346376,102.798433,100.968267,109.724834,105.986922,111.681453,113.126032,116.209415
92.254672,97.921848,98.187336,91.800989,94.448469,92.289856,94.977723,92.390956,95.467948,91.343621
111.526864,101.345354,104.122358,95.488393,103.133531,109.835626,109.684691,104.637442,106.725291,107.278524
98.80352,97.613684,99.691358,92.689057,98.881452,99.929235,88.963008,82.578411,87.310629,87.616564
98.038102,106.069919,112.18126,106.838778,115.035842,131.028364,123.903311,115.64638,107.102983,120.771254
105.068816,103.598299,104.900926,99.382139,108.891903,98.617577,90.093888,90.509127,93.359302,88.212675
101.327333,112.163522,107.761511,112.557068,111.683322,122.94434,125.437655,133.366521,130.451086,127.986674
104.285991,85.128741,80.085676,75.639505,81.795208,81.99009,79.462181,76.805916,67.835406,68.865533
104.595816,94.707866,95.361658,86.992676,93.533409,91.62111,85.415785,84.998253,91.316476,92.501867
100.388156,99.319911,95.594396,87.757025,90.949738,87.307105,82.038934,83.345797,84.601045,86.684889
99.635692,97.417968,101.780896,93.151512,91.062058,93.504648,90.02153,90.850221,89.920369,86.73857
104.544564,114.58611,122.396927,121.421354,129.311616,140.480548,146.35185,157.600867,156.903118,155.147883
106.395652,107.602825,99.095263,106.258046,97.124439,95.869948,101.940325,92.607429,95.42416,85.246659
98.840269,104.17363,106.649001,113.095299,115.798095,121.788207,115.846294,115.956197,119.11073,119.316634
100.920172,111.321689,102.86156,99.137416,99.889261,108.822263,97.634462,86.720155,83.220656,86.368996
101.379277,115.371411,113.599291,119.720217,120.034366,120.580083,123.760671,127.553689,121.834484,108.854606
103.15499,100.189906,100.598339,100.802088,100.762133,103.156531,111.54943,110.196603,103.218825,89.005078
111.591221,115.718553,116.4786,127.628642,154.322417,168.653255,160.742512,173.615847,169.808776,172.539188
92.399798,90.70738,83.496372,85.910455,85.003446,86.561511,91.515559,88.954846,83.090352,86.855507
105.137769,110.069157,119.567848,115.117008,107.153481,104.624276,105.049827,103.586883,88.469709,88.678896
102.578764,91.992684,96.05973,99.794827,107.463306,105.10302,102.2748,101.618371,109.710213,114.56071
109.170533,115.525853,103.979323,104.303614,98.608807,97.926911,98.682403,105.735462,116.174646,111.662651
95.82054,94.880418,91.488273,99.59927,96.776508,88.122257,91.208982,94.525304,87.727754,79.292536
95.229906,88.173616,108.326367,100.11654,98.684948,96.957898,103.172404,103.634919,109.711107,108.913626
115.145056,115.646452,124.278911,134.498077,128.829014,126.237262,111.924443,112.860835,102.298349,100.937977
101.18926,94.59027,89.916478,87.997555,94.971019,96.790805,108.440815,102.710789,109.168899,105.100048
103.766581,102.435493,100.137977,102.518118,98.55529,97.916219,99.473908,107.296769,104.939348,113.795488
103.50595,92.299836,86.654075,84.748326,91.633618,91.718067,96.23273,95.133362,101.369084,105.333824
102.240437,95.662826,98.839864,109.131478,112.965314,106.255793,100.056486,104.294021,109.41441,107.632932
98.860193,104.79294,98.627491,109.496855,116.220851,125.464204,128.720831,116.455647,113.332912,98.023066
99.651312,92.358502,98.843319,94.628329,96.353837,98.952934,91.078731,89.921178,92.135035,83.283087
101.068498,98.546109,104.38548,99.033828,98.065949,110.162848,108.312873,110.589533,117.833487,122.168326
105.254617,107.146485,110.128605,104.889367,96.820466,91.178375,86.767543,89.372606,89.907695,95.259281
94.537959,91.564247,94.576864,99.910573,97.855942,95.348661,97.708882,96.878052,90.622668,95.292195
95.770362,105.051733,109.994823,94.726705,97.161382,93.557569,100.544414,104.148476,98.588876,96.8489
99.728046,98.713716,97.410224,93.674784,95.091414,97.910927,90.394266,92.132056,87.888397,88.067356
108.058889,109.115849,97.827067,96.62614,91.902987,94.245125,92.917989,92.428649,87.969306,82.968876
100.872587,98.964587,106.708969,104.027589,96.156211,104.149102,101.291649,108.838953,120.395635,121.851408
98.821064,101.869647,105.881931,105.653816,103.803886,94.374711,99.252614,101.434995,92.27203,92.80373
101.769714,98.511863,105.319049,104.009042,104.017671,101.220916,114.06931,108.028797,102.975512,108.755401
93.754036,111.258841,111.413637,105.54534,110.608296,120.562483,117.324288,111.529363,117.923663,115.557408
90.095345,96.353357,95.924672,101.785684,92.113096,93.641892,93.907763,92.051335,96.753764,86.316135
102.315269,105.468865,105.835736,105.310934,116.930014,129.873222,136.353769,130.280152,123.597183,135.662902
115.66575,112.198976,119.377099,112.54142,107.012497,101.500242,102.235276,105.100944,103.786577,100.90772
105.794153,107.465253,106.169439,102.401873,94.684248,96.36906,96.510442,98.70086,97.362583,93.767056
86.8573,82.208283,86.515709,81.912588,78.53605,79.043419,86.07777,89.234329,85.514729,76.448617
106.766057,109.76215,108.452273,96.014012,109.46841,110.545099,109.467978,114.891477,121.352499,117.723965
112.305289,113.603723,111.034762,98.863559,109.146367,115.887673,122.689272,122.12138,126.132483,148.072272
108.686212,114.59771,117.392645,115.832221,127.67616,139.338791,146.447587,147.112077,160.647802,156.297653
100.464254,96.617177,103.487901,103.251657,100.756807,100.267984,105.762058,118.894423,120.408406,122.044889
107.63297,113.317882,109.312532,102.323702,101.794415,100.059169,103.451328,104.696379,93.072572,104.032626
106.999797,110.129296,111.317398,123.833141,119.222244,122.136878,128.89317,127.878921,143.969789,138.30097
98.690379,96.265809,91.250997,88.769679,86.360982,85.16269,93.633863,88.452844,93.510521,94.3619
96.257202,92.55185,92.655169,93.837143,105.873221,97.940289,96.643832,100.649678,104.304254,95.570374
95.388984,86.299202,92.452769,87.597671,78.582584,86.803705,87.916615,87.417784,83.051466,81.931797
101.690944,110.892225,114.552606,115.662549,122.885298,134.588445,124.833542,115.689135,119.178611,115.404478
103.352022,107.31783,115.214617,125.41319,115.992825,117.590546,117.734936,108.749491,103.391408,101.971325
109.58385,119.874518,118.600046,125.728043,125.738314,136.048029,137.972089,143.488364,147.033469,153.24853
87.823938,79.195257,78.73984,81.782163,82.322342,78.84086,79.468929,80.785043,85.915599,88.284442
97.605577,95.614407,96.588284,100.068603,102.981777,107.289234,106.772484,106.726845,116.555424,122.966613
100.894365,95.761311,105.720571,114.613619,111.201457,113.82362,97.897955,110.612106,112.885315,112.335462
108.621866,116.49286,112.972947,115.60558,111.231007,105.904634,108.655507,104.006406,105.758477,118.435184
93.402072,93.568817,94.631376,103.488675,98.250694,102.373163,95.684796,89.480653,76.473362,67.123772
91.303199,86.77246,86.576765,92.798227,94.005863,91.861622,90.175776,94.208758,97.363838,94.591243
95.028543,93.334989,93.099415,97.513083,93.419155,104.240481,99.86537,105.908633,97.473922,91.217452
106.237057,118.815429,117.912814,127.886762,125.422068,138.446529,130.682794,146.210773,130.87414,134.035256
93.65875,94.467681,92.677397,86.771562,81.999392,79.701716,81.401041,91.081265,87.961512,97.650439
95.789043,96.337991,102.579022,102.872772,105.817422,102.994335,113.937343,103.618303,96.812322,105.713534
98.101823,97.842111,99.106724,106.965872,104.272185,94.915402,92.985944,91.042266,89.571281,97.665572
