96.405503,97.317579,102.969786,102.1008,100.466548,102.31031,96.01243,96.15339,101.482391,102.886685,106.403308,99.753515,101.528074,97.563034,93.232424,89.056938,89.828102,101.318355,98.472706,102.009278
94.06133,94.29622,93.284843,91.423733,82.489493,85.021525,85.314065,89.910842,91.062419,92.117696,84.447961,87.082055,89.863621,89.677404,95.571127,94.670553,101.657666,100.116981,103.532906,107.01275
97.742586,91.009242,89.099448,93.95191,95.185163,100.400054,102.218107,108.885646,107.115153,115.402416,118.836712,121.494581,123.749487,125.973689,128.254678,122.190002,128.173876,125.510223,133.405343,136.839215
107.809056,111.435673,107.846897,119.066693,121.549519,132.780125,134.70494,137.029552,130.755412,136.580266,131.13442,134.708836,140.182064,139.314176,151.014174,152.046144,161.219962,150.152433,157.629554,153.183457
101.526253,103.12513,104.941941,100.748046,96.417433,99.590729,98.011445,101.09962,99.15689,99.62594,94.074497,100.286538,101.627679,107.679197,107.235109,108.964422,107.706627,107.222493,101.493264,105.649491
99.374624,102.532011,103.116129,96.705202,96.432691,93.109704,94.992187,93.609553,90.72192,90.740719,92.251213,91.190564,88.93651,85.751896,88.379006,96.488593,103.108193,100.990796,99.649579,88.118789
101.735346,103.051733,102.25734,107.976613,112.558191,121.824921,119.542631,120.778365,117.488528,116.374977,115.340785,126.500963,131.446895,126.312348,134.82981,142.29627,148.250328,144.862589,145.784396,153.822034
99.353372,94.558233,99.013916,98.900706,102.757489,102.448477,107.061249,105.619473,101.018604,99.632083,101.809586,107.774048,114.723023,112.487795,108.549255,108.396873,111.035088,107.536919,100.132223,96.76712
99.639367,110.692521,103.285382,103.632074,104.534995,105.951901,113.151386,115.17389,124.327856,120.598038,120.034569,122.46352,127.799626,140.513549,134.971005,131.256509,132.468452,138.468488,154.795912,159.371093
109.398159,111.449522,107.962108,107.437453,100.811175,101.888362,105.386106,106.889075,106.427865,104.086138,106.571535,107.708063,104.169332,101.750258,100.618478,96.818662,95.388873,93.171854,88.69126,85.153716
105.78596,104.936246,112.181177,120.206159,124.974327,116.860053,115.726102,123.318603,123.672722,123.717442,119.649002,118.868431,106.076487,102.312482,98.424009,94.652778,96.923718,100.97585,107.823714,114.975075
92.626087,85.129652,80.994733,79.325643,78.891545,77.343751,75.683618,76.430458,76.602194,73.02028,70.811998,66.386424,66.606574,68.318365,70.65412,68.507056,66.921538,70.563517,79.064322,87.466004
89.882029,86.452246,86.244417,85.365416,83.738443,86.330739,82.5416,85.804866,85.363124,90.285159,89.330865,88.870026,87.491418,86.632193,84.723934,81.537805,75.581853,75.454561,75.24951,79.133662
97.02766,96.16121,97.456164,104.429624,102.500041,110.945376,114.331424,113.028864,109.133887,105.218736,98.551448,96.741868,93.47153,88.566651,92.920548,96.074106,105.794817,103.508066,104.240399,104.061281
102.200648,107.059747,100.138144,97.063841,98.181219,94.530596,95.810415,95.433518,93.611616,96.161683,95.397081,90.840165,90.367068,91.762719,92.643108,96.658194,90.07205,93.803362,94.040245,91.633332
96.724474,101.858594,105.403933,105.625957,106.775109,109.033629,97.018302,95.301082,103.745208,105.692374,104.616028,105.98424,106.544147,118.565698,127.766363,131.792118,132.726615,131.873526,140.711621,139.188128
99.228746,106.75839,105.782117,106.041389,104.862538,103.277734,108.345421,108.471668,108.235691,117.608409,115.32509,102.108209,108.166526,118.220889,117.908786,117.509124,122.578385,120.907379,119.872196,113.581564
103.808942,110.036109,117.176058,110.995217,108.451384,109.393254,115.829726,119.267838,113.210037,105.759549,109.319305,115.167288,123.642552,123.98922,114.24265,115.705604,121.557755,118.027111,120.661055,121.527724
98.504669,99.720922,92.602623,101.17353,94.689626,95.346376,101.566508,102.798433,103.610952,100.968267,102.382407,109.724834,103.639298,105.986922,106.537781,111.681453,110.95762,113.126032,110.873428,116.209415
93.842295,92.254672,97.207875,97.921848,101.199658,98.187336,90.99866,91.800989,85.663196,94.448469,98.586843,92.289856,97.440787,94.977723,96.416456,92.390956,93.641684,95.467948,95.400663,91.343621
103.294805,111.526864,107.335916,101.345354,103.583388,104.122358,99.517792,95.488393,100.276304,103.133531,99.074642,109.835626,110.446343,109.684691,113.410413,104.637442,112.16832,106.725291,107.717068,107.278524
103.408979,98.80352,97.244047,97.613684,96.030456,99.691358,92.109309,92.689057,102.118539,98.881452,98.506822,99.929235,96.957053,88.963008,83.843839,82.578411,86.138895,87.310629,85.240699,87.616564
98.741618,98.038102,98.06628,106.069919,116.284461,112.18126,105.813046,106.838778,114.704483,115.035842,120.94267,131.028364,120.25418,123.903311,122.829212,115.64638,106.809127,107.102983,114.905555,120.771254
103.794616,105.068816,98.138865,103.598299,106.445098,104.900926,106.235155,99.382139,100.73666,108.891903,103.640977,98.617577,97.095565,90.093888,91.230511,90.509127,89.153234,93.359302,91.541243,88.212675
96.792392,101.327333,112.339102,112.163522,107.758257,107.761511,114.676892,112.557068,112.654083,111.683322,117.728836,122.94434,122.992744,125.437655,128.481124,133.366521,131.347632,130.451086,137.155999,127.986674
100.405999,104.285991,93.836867,85.128741,81.909274,80.085676,78.527065,75.639505,81.269702,81.795208,82.792135,81.99009,78.826945,79.462181,78.276293,76.805916,72.56589,67.835406,67.335287,68.865533
103.133071,104.595816,104.211107,94.707866,94.90335,95.361658,96.540757,86.992676,90.562423,93.533409,93.606514,91.62111,89.567677,85.415785,83.918069,84.998253,90.59662,91.316476,91.209534,92.501867
101.09826,100.388156,95.72529,99.319911,95.916845,95.594396,94.5048,87.757025,87.862699,90.949738,88.311377,87.307105,78.941728,82.038934,81.265272,83.345797,82.011329,84.601045,82.539432,86.684889
98.542357,99.635692,93.466744,97.417968,101.279336,101.780896,95.646618,93.151512,89.689384,91.062058,92.965504,93.504648,87.549094,90.02153,91.588481,90.850221,90.774358,89.920369,88.951222,86.73857
98.6745,104.544564,109.764901,114.58611,119.172274,122.396927,125.185743,121.421354,126.447402,129.311616,140.70121,140.480548,138.722264,146.35185,152.962278,157.600867,152.938394,156.903118,157.17065,155.147883
102.746753,106.395652,103.787828,107.602825,98.631424,99.095263,102.872238,106.258046,92.483142,97.124439,94.936482,95.869948,92.31635,101.940325,92.104309,92.607429,90.759173,95.42416,85.087098,85.246659
99.792034,98.840269,96.570869,104.17363,106.884136,106.649001,109.71781,113.095299,113.422938,115.798095,119.756509,121.788207,119.695553,115.846294,113.883613,115.956197,123.853725,119.11073,119.705639,119.316634
103.674221,100.920172,107.882313,111.321689,107.703238,102.86156,98.200997,99.137416,102.202602,99.889261,100.418835,108.822263,104.105723,97.634462,95.806952,86.720155,81.174505,83.220656,83.460608,86.368996
